patch_title,url,raw_text,label
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,Falador Tightrope,General Change
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,Pollnivneach Market Stall Jump,General Change
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,Rellekka 'jump' to Peer the Seer's house,XP/Progression
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,66 Agility - Taverley Wall jump shortcut towards the tree patch.,XP/Progression
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,71 Agility - Pollnivneach Stepping Stones across the river towards Nardah.,XP/Progression
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,"72 Agility - Barrows Wall jump over its western wall, for quicker access from Burgh de Rott.",XP/Progression
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,72 Agility - Stepping Stone shortcut across a stretch of lava East of the Wilderness Chaos Temple.,XP/Progression
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,77 Agility  Two tunnel shortcuts in the Wilderness Slayer Caves.,XP/Progression
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,79 Agility - North-eastern corner of Shilo Village Rock Climb shortcut.,XP/Progression
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,"81 Agility - Waterbirth Isle Tunnel shortcut, from the first Rock Crab room to the final room before the Dagannoth Kings' chamber.",XP/Progression
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,82 Agility - Asgarnia Ice Dungeon Tunnel shortcut from the ladder into the main Skeletal Wyvern area.,XP/Progression
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,84 Agility - Crandor Rock Climb shortcut from the isle's peak to its southern side.,XP/Progression
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,"85 Agility - Waterbirth Isle Rock Climb shortcut, south of the Waterbirth Isle Teleport's location.",XP/Progression
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,"96 Agility - Viyeldi Caves shortcut from the main room, allowing players to bypass the 'skill checks' once Legends Quest has been completed.",XP/Progression
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,Achievement Diary requirements have been removed from the following:,XP/Progression
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,Wilderness - Lava Maze.,General Change
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,Wilderness - Lava Dragon Isle.,General Change
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,Morytania - Mos le'Harmless Estuary.,General Change
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,Lumbridge - Draynor narrow tunnel.,General Change
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,Lumbridge - Lumbridge Swamp to Al Kharid.,General Change
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,Karamja - Shilo Village stepping stone.,General Change
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,"Karamja - Brimhaven Dungeon, near the Red Dragons.",General Change
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,Fremennik - Miscellania dock to Etceteria.,General Change
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,Fremennik - Roof of Troll Stronghold.,General Change
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,Al Kharid - Al Kharid Palace window.,General Change
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,Brimhaven Red Dragon Stepping Stones have had their level requirement reduced to 56 Agility.,XP/Progression
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,Rellekka Slayer Dungeon's First Shortcut has had its level requirement reduced to 43 Agility.,XP/Progression
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,Rellekka Slayer Dungeon's Second Shortcut has had its level requirement reduced to 61 Agility and has been sped up.,XP/Progression
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,Shilo Village Stepping Stones have had their level requirement reduced to 32 Agility.,XP/Progression
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,Forthos Dungeon Jump has had its level requirement reduced to 63 Agility.,XP/Progression
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,Draynor Narrow tunnel has been moved slightly south and sped up.,General Change
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,Yanille Narrow tunnel has been sped up.,General Change
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,Mount Karuulm's Mysterious Pipe has been sped up significantly.,General Change
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,Narrow tunnel north-west of the Grand Exchange has been sped up.,General Change
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,Falador South Tunnel has been sped up.,General Change
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,Dwarven Mine Crevice has been sped up.,General Change
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,Shortcuts throughout the Iorwerth Slayer Dungeon have been sped up.,XP/Progression
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,Kalphite Lair Wall shortcut has been sped up.,General Change
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,"All of the 'easy', 'medium' and 'hard' obstacles have been grouped up, and fail rates have been standardised within each tier. Players no longer need to tag two pillars back-to-back to earn tickets. Each 'tag' on a dispenser will now reward you with Agility XP (scaling with every 10 Agility levels), an Agility XP Ticket and an Agility Store Voucher. On Brimhaven Worlds (just W385 for now), the first player to tag a dispenser after the highlighted pillar has changed will get a shout-out in chat! Agility XP Tickets can be redeemed from Pirate Jackie the Fruit's revamped shop for 345 Agility XP each. This XP no longer scales with how many are handed in. Note that if you have any of the 'old' Agility Tickets on you, you'll be able to access the 'old' shop to spend them. Agility Store Vouchers can be used to purchase all the non-XP rewards, including Graceful recolours. This means you no longer have to choose between XP or stuff - you can have it all! Amylase Packs can be purchased from the shop at a cost of 60 Agility Store vouchers. Logging out inside the arena will pop you back out at the entrance hut.",XP/Progression
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,"Players no longer need to tag two pillars back-to-back to earn tickets. Each 'tag' on a dispenser will now reward you with Agility XP (scaling with every 10 Agility levels), an Agility XP Ticket and an Agility Store Voucher. On Brimhaven Worlds (just W385 for now), the first player to tag a dispenser after the highlighted pillar has changed will get a shout-out in chat! Agility XP Tickets can be redeemed from Pirate Jackie the Fruit's revamped shop for 345 Agility XP each. This XP no longer scales with how many are handed in. Note that if you have any of the 'old' Agility Tickets on you, you'll be able to access the 'old' shop to spend them. Agility Store Vouchers can be used to purchase all the non-XP rewards, including Graceful recolours. This means you no longer have to choose between XP or stuff - you can have it all! Amylase Packs can be purchased from the shop at a cost of 60 Agility Store vouchers. Logging out inside the arena will pop you back out at the entrance hut.",XP/Progression
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,"On Brimhaven Worlds (just W385 for now), the first player to tag a dispenser after the highlighted pillar has changed will get a shout-out in chat!",Mobile/UI
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,Agility XP Tickets can be redeemed from Pirate Jackie the Fruit's revamped shop for 345 Agility XP each. This XP no longer scales with how many are handed in.,XP/Progression
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,"Note that if you have any of the 'old' Agility Tickets on you, you'll be able to access the 'old' shop to spend them.",XP/Progression
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,"Agility Store Vouchers can be used to purchase all the non-XP rewards, including Graceful recolours. This means you no longer have to choose between XP or stuff - you can have it all!",XP/Progression
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,Amylase Packs can be purchased from the shop at a cost of 60 Agility Store vouchers.,XP/Progression
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,Logging out inside the arena will pop you back out at the entrance hut.,General Change
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,"Slayer Masters have a new dialogue option which allows you to cancel a task after being assigned one, assuming you have the points.",XP/Progression
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,Storing tasks with the Task Storage unlock is now free!,XP/Progression
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,Vannaka no longer assigns the following tasks:,General Change
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,Chaeldar no longer assigns the following tasks:,General Change
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,Harpie Bug Swarms,Bug Fix
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,Reduced minimum and maximum quantities on Slayer Tasks from lower-level Slayer Masters.,XP/Progression
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,"Crafting (Amulet Moulds, Bracelet Moulds and Gold Bars added as drops)",XP/Progression
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,Crossbow (Mithril Crossbow Limbs and Mithril Bolts added as drops),General Change
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,Silver (Tiaras and Silver Bars added as drops),General Change
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,Magic (Nature and Law Runes added as a drop),Combat Balance
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,Scimitar (Adamant and Mithril Scimitars added as a drop),General Change
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,Increased Clue Geode rates by ~30% across the board.,XP/Progression
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,Amethyst Veins can now give players 2-3 Amethyst before depleting.,General Change
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,Added better messaging on the use of an Uncharged Amulet of Glory here.,General Change
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,Mining Gloves reworked to make them more desirable. Mining Gloves are guaranteed to save a rock X amount of times dependant the tier of Gloves and tier of Rocks.,XP/Progression
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,"Mining Gloves now work on Iron, Coal, Gold and Silver, and provide one rock save.",XP/Progression
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,"Superior Mining Gloves work on Adamant and Mithril, and provide one rock save on these and two on the previous ores.",XP/Progression
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,"Expert Mining Gloves work on Amethyst and Runite, and provide one rock save on these, two rock saves on ores the Superior Mining Gloves works on and three on Iron, Coal, Gold and Silver.",XP/Progression
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,Adjusted the price of Mining Gloves:,XP/Progression
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,Mining Gloves - 40 Unidentified minerals.,XP/Progression
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,Superior Mining Gloves - 100 Unidentified minerals.,XP/Progression
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,Combining the Gloves - 40 Unidentified minerals.,General Change
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,Added more nice spots to mine Sandstone and Granite.,General Change
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,Veins on the lower floor now last between 23-27 seconds.,General Change
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,Veins on the upper floor now last between 36-40 seconds.,General Change
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,Coal now provides XP when harvested from Pay Dirt.,XP/Progression
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,This leads to a decent XP buff on the lower levels when the chance to get coal is high.,XP/Progression
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,"The Hopper now has an upper cap of 108 Pay Dirt, replacing the previous deposit functionality.",XP/Progression
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,"For 50 Nuggets you can now unlock the Super Hopper, which allows you to deposit from upstairs.",XP/Progression
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,Lowered the requirement for the upper floor to 57 Mining.,XP/Progression
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,"The Achievement Diary task now only requires the Helmet, instead of the full outfit.",General Change
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,Added a warning when your sack and 'about to be cleaned dirt' is more than the sack capacity.,XP/Progression
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,We've updated the interface to show how much room you've got left in your Sack.,Mobile/UI
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,Solo trips are now more viable!,General Change
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,Solo runs have reduced variants on vent destabilisation.,General Change
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,Removed both the Kudos requirement and the reward claim requirement.,XP/Progression
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,We've visually reworked the area of Blast Mine.,Mobile/UI
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,Upped XP by ~10% across the board.,XP/Progression
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,Lowered the price of Dynamite.,General Change
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,Decreased the explosion radius of Dynamite by 1 tile.,XP/Progression
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,Increased the Blasted Ore despawn timer.,General Change
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,Increased Sack capacity.,XP/Progression
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,A new reward from the Kebos Elite Diary increases your chance to obtain higher-tier ores by 10%.,General Change
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,Talk to Rhiannon to toggle between resource and XP rewards.,XP/Progression
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,Toggling resources Off does not remove your eligibility for unique and pet rewards.,General Change
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,"XP rewards are aimed at around 50,000 XP/hr.",XP/Progression
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,Removed the forced amount of downs from Zalcano.,General Change
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,"Zalcano can now be killed in one rotation (provided you have the DPS, of course).",Combat Balance
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,Fixed an issue where players could boost one anothers unique rates by leaving before the fight was over.,Bug Fix
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,Lumbridge elite diary now offers double wire when being thieved.,General Change
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,Thieving wire fail rates have been reduced at the top end.,XP/Progression
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,"Replacing a light orb now grants 50% of the firemaking xp as crafting xp instead, with the addition of it now requiring the same crafting level.",XP/Progression
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,Counter added to track how many light orbs you've replaced.,General Change
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,Bonus XP is now granted every 50 light orbs instead of 100.,XP/Progression
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,"Added an indicator that will show you where the closest broken light orb is when repairing one, if there is one nearby.",General Change
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,"Guthix Rests can now be made in one action. Additionally, players will be warned when mixing ingredients in the wrong order.",General Change
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,Removed the delay when casting Telekinetic Grab and Bones to Peaches/Bananas. This applies across the entire game.,General Change
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,All four rooms have had their point cap doubled.,XP/Progression
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,"Alchemists' Playground: 16,000 pts",General Change
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,"Enchanting Chamber: 32,000 pts",General Change
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,"The Creature Graveyard and Telekinetic Theatre: 8,000 pts",General Change
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,"Completing a maze now rewards 250 Magic XP, which stacks with the existing XP rewards.",XP/Progression
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,Maze completion messaging is now more player-friendly.,General Change
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,"After completing five mazes, your run energy will be replenished.",General Change
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,The Maze Guardian in the Telekinetic Theatre now moves faster.,General Change
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,"Players now have the chance to obtain extra Points if extra coins are deposited between thresholds. Any remainder coins now give you a corresponding percentage chance at an extra point.  For example, depositing 150 coins will net you 1 point and a 50% chance of a second point.",General Change
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,The Alchemy Guardian is now static and visible from every cupboard you might be standing in front of.,General Change
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,The cupboards are now open by default and will only close for a moment when the items are being changed. This should make getting items from cupboards less frustrating!,General Change
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,Players will no longer be warned when casting Alchemy on untradeable items from within this room.,General Change
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,The Alchemy value and positions of items will now only change once a minute.,General Change
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,Players may now take up to 5 items at a time by right-clicking the cupboards.,Mobile/UI
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,Magic XP is now granted for deposited objects.,XP/Progression
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,"We now store the bonus Rune rewards for players to claim when they leave the room, rather than giving them out when objects are deposited.",General Change
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,"There is now a 1/32 chance of finding Dragonstone while searching for shapes in the Enchanting Chamber. Please note, the Dragonstone cannot be taken out of the room and must be deposited for points.",General Change
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,"There is at least one of each colour shape in every corner, which should mean less running around.",General Change
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,"Players will now only take damage from falling bones, although they can save themselves by moving out of the way.",Combat Balance
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,Bonus runes that used to be given on depositing fruit are now given on exiting the room.,General Change
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,Depositing fruit will now reward 5 xp for a Banana and 10 xp for a Peach.,XP/Progression
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,Bones to Bananas and Bones to Peaches can now be cast while running in this area.,Quest/Lore
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,Bones to Peaches teletabs now work on Bones in the Mage Training Arena.,XP/Progression
